id,Grid cell,green_area_m2,city_level,neighborhood_level,trail,camera_surveillance,commercial_poi,public_poi,recreation_poi,housing_Owner,housing_Renter,housing_buld_age_1945 and before,housing_buld_age_1946-1990,housing_buld_age_1991 and after,housing_small_apartment,housing_large_apartment,housing_standalone_house,housing_auxiliary_house,housing_others,isco_High,isco_Medium,isco_Low,ethnical_EST,ethnical_RUS,age_0-9,age_10-19,age_20-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-79,age_80-89,age_90+,revised_landuse_11100,revised_landuse_11210,revised_landuse_11220,revised_landuse_12100,X,Y,landuse_diversity,numbers_against_public_order,numbers_violent_crime,numbers_against_property,Grid cell_count,geometry,crime_incidents
452,500mN6593000E550000,71741.859,0.0,3841.099,252.3,0.0,0.0,0.0,0.0,427,69,13.0,6.0,491.0,3.0,7.0,86.0,0.0,9.0,154,62,50,358,113,70,76,56,56,109,84,41,18,5,0,17286.925,120199.003,,2733.233,550249.5,6593249.5,4,3.0,0.0,9.0,1.0,"POLYGON ((550000 6593000, 550000 6593499, 550499 6593499, 550499 6593000, 550000 6593000))",12.0
453,500mN6593000E550500,178216.37,26.522,3628.033,2293.219,0.0,0.0,0.0,0.0,124,8,3.0,0.0,128.0,0.0,0.0,24.0,0.0,0.0,49,15,10,86,47,20,28,5,31,38,8,9,3,0,0,,30472.498,10372.753,,550749.5,6593249.5,3,1.0,0.0,3.0,1.0,"POLYGON ((550500 6593000, 550500 6593499, 550999 6593499, 550999 6593000, 550500 6593000))",4.0
454,500mN6593500E547500,117946.957,0.0,4519.564,118.747,0.0,0.0,1.0,0.0,144,31,3.0,0.0,176.0,6.0,0.0,43.0,0.0,0.0,49,26,16,66,92,19,33,19,15,29,39,22,9,3,0,13817.627,78902.467,2475.851,,547749.5,6593749.5,4,1.0,0.0,8.0,1.0,"POLYGON ((547500 6593500, 547500 6593999, 547999 6593999, 547999 6593500, 547500 6593500))",9.0
455,500mN6593500E548000,67700.578,411.324,3822.989,718.464,0.0,0.0,0.0,1.0,407,73,16.0,159.0,343.0,18.0,8.0,92.0,0.0,9.0,125,64,67,343,137,71,78,37,81,79,67,61,26,13,7,28031.435,28045.271,107470.157,,548249.5,6593749.5,4,1.0,0.0,7.0,1.0,"POLYGON ((548000 6593500, 548000 6593999, 548499 6593999, 548499 6593500, 548000 6593500))",8.0
456,500mN6593500E548500,209065.319,0.0,597.468,1940.516,0.0,0.0,0.0,1.0,66,11,3.0,66.0,14.0,0.0,1.0,30.0,0.0,2.0,13,11,18,71,8,11,6,3,18,9,8,14,9,3,3,,7653.185,28664.07,,548749.5,6593749.5,3,,,,,"POLYGON ((548500 6593500, 548500 6593999, 548999 6593999, 548999 6593500, 548500 6593500))",
457,500mN6593500E549500,139888.08,0.0,2183.062,1065.088,0.0,0.0,0.0,0.0,206,20,3.0,14.0,218.0,1.0,1.0,67.0,0.0,1.0,77,24,20,186,30,32,44,23,22,54,25,23,4,6,0,,75731.687,23393.228,,549749.5,6593749.5,3,1.0,0.0,1.0,1.0,"POLYGON ((549500 6593500, 549500 6593999, 549999 6593999, 549999 6593500, 549500 6593500))",2.0
458,500mN6593500E550000,131689.577,38.26,1629.482,0.0,0.0,0.0,0.0,0.0,80,3,10.0,17.0,47.0,3.0,0.0,41.0,0.0,1.0,33,3,5,70,10,17,10,3,8,16,11,12,3,4,0,,36119.706,16458.473,,550249.5,6593749.5,3,2.0,0.0,1.0,1.0,"POLYGON ((550000 6593500, 550000 6593999, 550499 6593999, 550499 6593500, 550000 6593500))",3.0
459,500mN6594000E547500,80593.426,0.0,4660.637,0.0,0.0,1.0,0.0,0.0,162,27,13.0,11.0,187.0,11.0,1.0,59.0,0.0,1.0,59,28,20,103,83,14,37,17,14,30,44,37,14,3,0,2030.558,127300.53,14223.624,,547749.5,6594249.5,4,1.0,0.0,2.0,1.0,"POLYGON ((547500 6594000, 547500 6594499, 547999 6594499, 547999 6594000, 547500 6594000))",3.0
460,500mN6594000E548000,33201.613,0.0,4529.416,97.464,1.0,0.0,0.0,0.0,1210,227,3.0,20.0,1494.0,5.0,60.0,41.0,0.0,0.0,399,184,164,798,558,244,189,100,332,292,122,135,74,26,3,4327.707,154060.981,51790.069,7627.405,548249.5,6594249.5,5,11.0,0.0,17.0,1.0,"POLYGON ((548000 6594000, 548000 6594499, 548499 6594499, 548499 6594000, 548000 6594000))",28.0
461,500mN6594000E548500,101686.415,37.944,3148.201,1051.722,0.0,1.0,0.0,0.0,255,31,11.0,108.0,190.0,10.0,0.0,91.0,0.0,0.0,74,33,58,193,86,39,50,23,36,52,50,31,22,8,0,7381.837,87741.901,30129.851,,548749.5,6594249.5,4,2.0,0.0,4.0,1.0,"POLYGON ((548500 6594000, 548500 6594499, 548999 6594499, 548999 6594000, 548500 6594000))",6.0
462,500mN6594000E549000,191255.415,1248.502,850.62,1794.463,0.0,0.0,0.0,1.0,135,9,0.0,96.0,52.0,0.0,0.0,33.0,28.0,1.0,31,18,21,131,11,14,18,23,14,21,24,16,11,6,0,,35.784,54107.728,,549249.5,6594249.5,3,0.0,0.0,1.0,1.0,"POLYGON ((549000 6594000, 549000 6594499, 549499 6594499, 549499 6594000, 549000 6594000))",1.0
463,500mN6594000E549500,71485.533,393.025,2239.111,1145.881,0.0,0.0,0.0,0.0,303,46,7.0,23.0,340.0,3.0,7.0,69.0,7.0,2.0,100,58,44,269,76,34,48,32,64,62,56,38,27,8,0,,48538.021,104221.026,,549749.5,6594249.5,3,1.0,0.0,0.0,1.0,"POLYGON ((549500 6594000, 549500 6594499, 549999 6594499, 549999 6594000, 549500 6594000))",1.0
464,500mN6594000E550000,142350.219,464.557,3605.389,0.0,0.0,0.0,0.0,0.0,85,5,6.0,6.0,83.0,0.0,0.0,51.0,6.0,2.0,30,12,10,63,22,6,20,9,5,18,25,5,3,4,0,,11209.995,66858.202,,550249.5,6594249.5,3,0.5,0.0,4.0,2.0,"POLYGON ((550000 6594000, 550000 6594499, 550499 6594499, 550499 6594000, 550000 6594000))",4.5
465,500mN6594500E547000,14683.873,0.0,1400.867,0.0,0.0,0.0,0.0,0.0,12,4,0.0,15.0,0.0,0.0,1.0,12.0,0.0,0.0,6,0,3,16,0,3,3,3,0,6,0,3,0,0,0,,7389.609,10674.253,,547249.5,6594749.5,3,,,,,"POLYGON ((547000 6594500, 547000 6594999, 547499 6594999, 547499 6594500, 547000 6594500))",
466,500mN6594500E547500,33535.669,0.0,4968.763,35.904,0.0,0.0,1.0,0.0,417,65,9.0,100.0,421.0,6.0,7.0,108.0,0.0,3.0,132,70,63,397,94,55,74,45,67,97,75,59,34,23,3,23372.236,102389.773,32310.57,,547749.5,6594749.5,4,1.0,0.0,5.0,1.0,"POLYGON ((547500 6594500, 547500 6594999, 547999 6594999, 547999 6594500, 547500 6594500))",6.0
467,500mN6594500E548000,68634.262,0.0,4881.939,612.873,4.0,0.0,1.0,0.0,291,176,5.0,194.0,291.0,26.0,3.0,83.0,0.0,0.0,119,44,30,379,87,47,66,25,57,75,57,38,21,62,49,4468.686,125549.033,28015.379,,548249.5,6594749.5,4,1.0,0.0,4.0,1.0,"POLYGON ((548000 6594500, 548000 6594999, 548499 6594999, 548499 6594500, 548000 6594500))",5.0
468,500mN6594500E548500,34928.882,91.23,5019.3,60.619,0.0,0.0,0.0,0.0,362,52,0.0,11.0,402.0,43.0,0.0,73.0,15.0,1.0,143,47,35,317,74,57,78,41,37,101,61,27,16,0,0,24913.989,58717.277,73400.827,,548749.5,6594749.5,4,4.0,0.0,4.0,1.0,"POLYGON ((548500 6594500, 548500 6594999, 548999 6594999, 548999 6594500, 548500 6594500))",8.0
469,500mN6594500E549000,34422.626,259.61,4717.549,0.0,0.0,0.0,2.0,1.0,387,26,0.0,216.0,229.0,1.0,0.0,140.0,119.0,3.0,105,68,59,396,37,43,58,44,42,86,61,51,45,14,3,3297.266,135371.771,74875.512,,549249.5,6594749.5,4,3.0,0.0,3.0,1.0,"POLYGON ((549000 6594500, 549000 6594999, 549499 6594999, 549499 6594500, 549000 6594500))",6.0
470,500mN6594500E549500,30989.024,0.0,4197.626,0.0,0.0,0.0,0.0,0.0,443,13,22.0,211.0,262.0,0.0,1.0,139.0,109.0,5.0,109,67,81,422,52,43,75,49,56,77,76,56,38,20,5,,92455.395,123601.831,,549749.5,6594749.5,3,0.0,0.0,3.0,1.0,"POLYGON ((549500 6594500, 549500 6594999, 549999 6594999, 549999 6594500, 549500 6594500))",3.0
471,500mN6594500E550000,8551.999,469.664,3120.598,60.181,0.0,0.0,1.0,2.0,215,11,0.0,46.0,191.0,1.0,0.0,91.0,74.0,1.0,58,38,36,170,58,21,29,20,27,40,42,32,16,14,0,,18477.711,152646.968,,550249.5,6594749.5,3,0.5,0.0,4.0,2.0,"POLYGON ((550000 6594500, 550000 6594999, 550499 6594999, 550499 6594500, 550000 6594500))",4.5
472,500mN6595000E546500,3088.134,140.323,893.561,0.0,0.0,0.0,0.0,1.0,34,0,5.0,24.0,5.0,0.0,1.0,19.0,0.0,0.0,8,7,6,30,0,0,3,0,4,3,7,10,0,6,0,,4975.922,17062.637,,546749.5,6595249.5,3,0.0,0.0,7.0,2.0,"POLYGON ((546500 6595000, 546500 6595499, 546999 6595499, 546999 6595000, 546500 6595000))",7.0
473,500mN6595000E547000,6562.44,7.919,3626.839,65.433,0.0,0.0,0.0,0.0,317,20,50.0,236.0,72.0,0.0,7.0,137.0,0.0,2.0,82,38,37,340,8,42,43,29,33,46,51,48,45,15,6,,47691.556,149634.888,,547249.5,6595249.5,3,1.5,0.0,4.0,4.0,"POLYGON ((547000 6595000, 547000 6595499, 547499 6595499, 547499 6595000, 547000 6595000))",5.5
474,500mN6595000E547500,30156.714,0.0,3981.033,1226.248,0.0,0.0,0.0,0.0,323,30,49.0,260.0,85.0,2.0,8.0,154.0,0.0,5.0,94,48,49,341,30,38,60,39,34,75,47,46,36,18,3,,26025.209,164470.636,9341.194,547749.5,6595249.5,4,1.5,0.0,4.0,4.0,"POLYGON ((547500 6595000, 547500 6595499, 547999 6595499, 547999 6595000, 547500 6595000))",5.5
475,500mN6595000E548000,11582.893,0.0,4754.36,130.287,0.0,0.0,0.0,0.0,470,35,0.0,411.0,132.0,4.0,0.0,222.0,0.0,5.0,128,75,64,464,50,54,71,46,67,85,69,63,55,26,7,,57828.97,149206.523,5432.552,548249.5,6595249.5,4,0.6666666666666666,0.0,3.0,3.0,"POLYGON ((548000 6595000, 548000 6595499, 548499 6595499, 548499 6595000, 548000 6595000))",3.6666666666666665
476,500mN6595000E548500,17956.501,0.0,4076.336,65.101,0.0,0.0,0.0,0.0,368,31,0.0,93.0,324.0,22.0,0.0,115.0,52.0,1.0,108,57,47,329,58,54,68,24,48,103,43,49,20,8,0,,16991.777,138665.78,,548749.5,6595249.5,3,0.6666666666666666,0.0,3.0,3.0,"POLYGON ((548500 6595000, 548500 6595499, 548999 6595499, 548999 6595000, 548500 6595000))",3.6666666666666665
477,500mN6595000E549000,14485.57,0.0,3233.35,128.952,1.0,0.0,2.0,1.0,367,24,0.0,137.0,264.0,0.0,0.0,125.0,122.0,7.0,80,62,65,315,66,38,57,43,48,68,48,51,42,12,3,,66019.377,125996.097,,549249.5,6595249.5,3,3.5,0.0,8.5,2.0,"POLYGON ((549000 6595000, 549000 6595499, 549499 6595499, 549499 6595000, 549000 6595000))",12.0
478,500mN6595000E549500,28252.878,351.152,4196.537,204.395,1.0,5.0,0.0,4.0,295,19,0.0,116.0,205.0,2.0,1.0,94.0,93.0,4.0,75,41,64,254,47,30,54,26,43,60,43,40,17,13,0,,18964.771,133860.936,7972.238,549749.5,6595249.5,4,3.5,0.0,8.5,2.0,"POLYGON ((549500 6595000, 549500 6595499, 549999 6595499, 549999 6595000, 549500 6595000))",12.0
479,500mN6595000E550000,8205.924,540.404,3881.482,298.818,0.0,0.0,1.0,1.0,108,12,0.0,27.0,93.0,1.0,0.0,67.0,127.0,4.0,26,13,22,103,14,17,18,9,17,15,18,11,10,5,0,,,116424.854,,550249.5,6595249.5,2,0.0,0.0,2.0,1.0,"POLYGON ((550000 6595000, 550000 6595499, 550499 6595499, 550499 6595000, 550000 6595000))",2.0
480,500mN6595500E546500,2957.066,2585.27,1864.116,26.051,0.0,1.0,0.0,0.0,66,23,3.0,39.0,53.0,2.0,1.0,100.0,0.0,2.0,27,15,9,79,7,7,14,8,18,18,10,7,8,4,0,,108326.577,52699.896,2779.638,546749.5,6595749.5,4,0.0,0.0,7.0,2.0,"POLYGON ((546500 6595500, 546500 6595999, 546999 6595999, 546999 6595500, 546500 6595500))",7.0
481,500mN6595500E547000,14629.336,199.731,3859.831,280.434,0.0,1.0,0.0,1.0,207,22,58.0,136.0,42.0,7.0,11.0,126.0,1.0,6.0,68,26,32,219,17,18,28,19,29,26,42,30,35,11,5,,4930.432,213996.986,1126.593,547249.5,6595749.5,4,1.5,0.0,4.0,4.0,"POLYGON ((547000 6595500, 547000 6595999, 547499 6595999, 547499 6595500, 547000 6595500))",5.5
482,500mN6595500E547500,27650.308,104.907,4043.47,493.316,5.0,0.0,0.0,0.0,98,4,3.0,89.0,24.0,1.0,7.0,94.0,0.0,1.0,31,12,16,103,11,7,23,9,11,12,25,8,15,4,3,,14492.996,142076.181,31790.412,547749.5,6595749.5,4,1.5,0.0,4.0,4.0,"POLYGON ((547500 6595500, 547500 6595999, 547999 6595999, 547999 6595500, 547500 6595500))",5.5
483,500mN6595500E548000,36382.453,114.518,2488.451,99.167,0.0,0.0,1.0,0.0,25,0,0.0,25.0,4.0,1.0,0.0,96.0,0.0,0.0,8,5,0,27,0,3,3,4,0,3,7,5,3,0,3,58.254,21438.3,122814.606,,548249.5,6595749.5,4,0.6666666666666666,0.0,3.0,3.0,"POLYGON ((548000 6595500, 548000 6595999, 548499 6595999, 548499 6595500, 548000 6595500))",3.6666666666666665
485,500mN6604500E543000,239967.18,1823.54,0.0,743.245,,,,,5,3,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,,,,,543249.5,6604749.5,1,,,,,"POLYGON ((543000 6604500, 543000 6604999, 543499 6604999, 543499 6604500, 543000 6604500))",
486,500mN6605000E541500,73980.866,0.0,0.0,246.803,,,,,3,0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,541749.5,6605249.5,1,,,,,"POLYGON ((541500 6605000, 541500 6605499, 541999 6605499, 541999 6605000, 541500 6605000))",
487,500mN6605000E542500,224147.558,2185.789,0.0,926.352,,,,,6,0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,,,,21036.166,542749.5,6605249.5,2,,,,,"POLYGON ((542500 6605000, 542500 6605499, 542999 6605499, 542999 6605000, 542500 6605000))",
